customer_id,first_name,last_name,gender,age,city,state,join_date,customer_segment
C02606,Samaksh,Palan,Male,47,Hyderabad,Telangana,2023-02-28,Regular
C02607,Chameli,Aggarwal,Male,52,Kanpur,Uttar Pradesh,2024-12-04,VIP
C02608,Garima,Karpe,Female,59,Warangal,Telangana,2023-03-17,Regular
C02609,Watika,Issac,Male,69,Kochi,Kerala,2022-08-18,Regular
C02610,Pushti,Wagle,Female,38,Surat,Gujarat,2026-01-29,Premium
C02611,Frado,Rattan,Male,53,Kanpur,Uttar Pradesh,2023-09-14,Premium
C02612,Qarin,Kohli,Male,43,Kochi,Kerala,2025-06-12,Regular
C02613,Simon,Sarraf,Female,59,Jaipur,Rajasthan,2025-02-25,VIP
C02614,Ikshita,Rege,Female,57,Mysuru,Karnataka,2026-05-02,Regular
C02615,Frado,Chandra,Male,70,Pune,Maharashtra,2026-01-17,Regular
C02616,Karan,Shah,Female,62,Mysuru,Karnataka,2023-06-07,Premium
C02617,Utkarsh,Parekh,Male,23,Pune,Maharashtra,2023-11-20,Regular
C02618,Jagrati,More,Male,62,Lucknow,Uttar Pradesh,2022-11-14,Premium
C02619,Adya,Venkatesh,Male,25,Ahmedabad,Gujarat,2025-12-06,Regular
C02620,Wazir,Talwar,Male,34,Surat,Gujarat,2022-08-06,Regular
C02621,Zaid,Rao,Female,62,Kanpur,Uttar Pradesh,2026-04-09,Regular
C02622,Benjamin,Sachar,Female,25,Chennai,Tamil Nadu,2024-07-14,Regular
C02623,Onveer,Sha,Female,58,Chennai,Tamil Nadu,2023-04-12,Regular
C02624,Niharika,Pingle,Male,54,Mysuru,Karnataka,2024-09-16,Regular
C02625,Devansh,Sibal,Female,38,Kochi,Kerala,2025-10-20,Premium
C02626,George,Bakshi,Male,23,Kochi,Kerala,2026-07-05,Regular
C02627,Baghyawati,Pant,Male,40,Surat,Gujarat,2025-08-19,Regular
C02628,Unni,Menon,Male,62,Pune,Maharashtra,2024-10-08,Regular
C02629,Gayathri,Venkataraman,Male,31,Kochi,Kerala,2024-05-30,Regular
C02630,Timothy,Dutta,Female,70,Mumbai,Maharashtra,2025-09-10,Regular
C02631,Ucchal,Zachariah,Male,39,Kochi,Kerala,2023-03-28,Regular
C02632,Girindra,Amble,Female,63,Delhi,Delhi,2023-05-04,Regular
C02633,Chaitanya,Agarwal,Male,26,Chennai,Tamil Nadu,2024-09-23,Regular
C02634,Anthony,Sarna,Female,46,Lucknow,Uttar Pradesh,2026-05-29,Premium
C02635,Indali,Dara,Female,30,Mumbai,Maharashtra,2023-09-14,Regular
C02636,Charan,Shankar,Male,61,Kolkata,West Bengal,2026-02-11,Regular
C02637,Urvi,Thaker,Male,47,Mysuru,Karnataka,2024-12-12,Premium
C02638,Liam,Master,Male,19,Mysuru,Karnataka,2023-08-29,Premium
C02639,Hritik,Bora,Female,19,Coimbatore,Tamil Nadu,2023-03-12,Regular
C02640,Vasudha,Lad,Female,34,Jaipur,Rajasthan,2024-02-24,Regular
C02641,Ekiya,Kibe,Female,45,Bengaluru,Karnataka,2022-11-09,Regular
C02642,Quincy,Madan,Female,50,Kanpur,Uttar Pradesh,2022-08-22,Regular
C02643,Rehaan,Bobal,Female,41,Jaipur,Rajasthan,2024-10-10,Regular
C02644,Faqid,Agarwal,Female,30,Kanpur,Uttar Pradesh,2023-09-16,Regular
C02645,Samuel,Dixit,Male,56,Kanpur,Uttar Pradesh,2025-02-14,Regular
C02646,Harrison,Rattan,Female,24,Kochi,Kerala,2024-08-12,Regular
C02647,Yagnesh,Palan,Male,32,Pune,Maharashtra,2023-09-18,Regular
C02648,Qadim,Devi,Female,33,Warangal,Telangana,2023-03-14,Regular
C02649,Arunima,Singh,Female,32,Mysuru,Karnataka,2023-02-11,Premium
C02650,Yadavi,Goyal,Female,43,Kanpur,Uttar Pradesh,2023-09-10,Regular
C02651,Mason,Borah,Female,31,Ahmedabad,Gujarat,2025-06-24,Regular
C02652,Nimrat,Menon,Female,58,Mumbai,Maharashtra,2023-11-09,Regular
C02653,Ojasvi,Menon,Male,24,Surat,Gujarat,2025-10-22,Regular
C02654,Anvi,Goyal,Female,62,Kochi,Kerala,2022-09-09,Regular
C02655,Yashoda,Banik,Male,28,Delhi,Delhi,2025-03-05,Regular
C02656,Chakrika,Dave,Male,18,Jaipur,Rajasthan,2022-08-19,Regular
C02657,Advika,Sabharwal,Female,19,Kolkata,West Bengal,2024-12-29,Regular
C02658,Gauri,Sandal,Male,28,Ahmedabad,Gujarat,2024-11-26,Regular
C02659,Bhavna,Wagle,Female,48,Hyderabad,Telangana,2024-12-06,Regular
C02660,Odika,Sharma,Male,48,Kochi,Kerala,2023-12-08,Regular
C02661,Alexander,Sandhu,Female,32,Hyderabad,Telangana,2026-07-04,Regular
C02662,Anamika,Agrawal,Male,67,Coimbatore,Tamil Nadu,2022-12-26,Regular
C02663,Imaran,Devi,Female,46,Surat,Gujarat,2025-11-10,Regular
C02664,Wakeeta,Lanka,Female,60,Lucknow,Uttar Pradesh,2025-07-10,Regular
C02665,Gauri,Bava,Female,18,Lucknow,Uttar Pradesh,2023-10-14,Premium
C02666,Vansha,Zachariah,Female,51,Surat,Gujarat,2025-06-29,Premium
C02667,Anirudh,Banik,Male,35,Kochi,Kerala,2023-12-13,Regular
C02668,Sachi,Khurana,Male,44,Hyderabad,Telangana,2023-01-15,Premium
C02669,Hemang,Biswas,Female,49,Chennai,Tamil Nadu,2024-12-10,Regular
C02670,Reyansh,Jhaveri,Female,31,Kolkata,West Bengal,2024-02-08,Premium
C02671,Aadi,Bakshi,Female,58,Mumbai,Maharashtra,2022-11-30,Regular
C02672,Shivani,Parsa,Female,51,Ahmedabad,Gujarat,2025-11-02,Regular
C02673,Gabriel,Sankar,Female,43,Lucknow,Uttar Pradesh,2022-09-28,Regular
C02674,Wahab,Rege,Female,30,Ahmedabad,Gujarat,2022-07-28,Regular
C02675,Brijesh,Chatterjee,Male,45,Delhi,Delhi,2023-06-17,Premium
C02676,Ridhi,Narayan,Female,25,Lucknow,Uttar Pradesh,2025-05-20,VIP
C02677,Caleb,Vig,Male,47,Kochi,Kerala,2026-01-15,Regular
C02678,Anamika,Sem,Male,37,Surat,Gujarat,2023-12-30,Regular
C02679,Hitesh,Sidhu,Female,18,Bengaluru,Karnataka,2026-03-12,Regular
C02680,Yashawini,Sampath,Female,70,Mumbai,Maharashtra,2023-08-26,Regular
C02681,Elijah,Ahuja,Female,37,Warangal,Telangana,2022-12-04,Regular
C02682,Hardik,Agate,Male,21,Lucknow,Uttar Pradesh,2022-07-25,Regular
C02683,Rehaan,Dey,Female,68,Lucknow,Uttar Pradesh,2026-01-21,Premium
C02684,Reyansh,Wali,Male,63,Chennai,Tamil Nadu,2025-07-22,Regular
C02685,Keya,Babu,Female,55,Mumbai,Maharashtra,2025-06-15,VIP
C02686,Wahab,Palla,Male,20,Surat,Gujarat,2023-08-03,Regular
C02687,Damyanti,Parikh,Male,69,Lucknow,Uttar Pradesh,2023-11-18,Regular
C02688,Wyatt,Shankar,Female,43,Kanpur,Uttar Pradesh,2022-12-04,VIP
C02689,Anmol,Mitra,Female,37,Mysuru,Karnataka,2025-02-19,Regular
C02690,Dalaja,Borah,Female,61,Coimbatore,Tamil Nadu,2023-11-22,Premium
C02691,Lakshmi,Krishna,Male,34,Chennai,Tamil Nadu,2024-06-30,Regular
C02692,Shivani,Chawla,Female,37,Mumbai,Maharashtra,2024-09-13,Regular
C02693,Sai,Zachariah,Male,42,Jaipur,Rajasthan,2026-06-24,Premium
C02694,Ekapad,Date,Male,26,Kolkata,West Bengal,2025-08-21,Regular
C02695,Hema,Raman,Female,47,Delhi,Delhi,2025-03-11,Regular
C02696,Vedika,Ghosh,Female,44,Jaipur,Rajasthan,2025-07-25,Regular
C02697,Nirja,Sandhu,Female,23,Hyderabad,Telangana,2026-03-12,Premium
C02698,Naveen,Mander,Male,55,Surat,Gujarat,2023-03-26,Regular
C02699,Arjun,Chander,Female,21,Chennai,Tamil Nadu,2025-05-08,Premium
C02700,Henry,Ganesh,Male,43,Kanpur,Uttar Pradesh,2024-03-15,Regular
C02701,Nimrat,Kapoor,Female,21,Jaipur,Rajasthan,2022-08-12,Regular
C02702,Kiaan,Zachariah,Male,39,Ahmedabad,Gujarat,2025-02-03,Regular
C02703,Zilmil,Dani,Female,62,Surat,Gujarat,2025-11-30,Regular
C02704,Watika,Chander,Male,65,Warangal,Telangana,2024-11-26,Regular
C02705,Avni,Das,Male,51,Warangal,Telangana,2023-10-04,Regular
C02706,Ekansh,Pradhan,Male,32,Kochi,Kerala,2026-05-31,Premium
C02707,Chakradev,Dhar,Female,58,Chennai,Tamil Nadu,2026-06-18,Regular
C02708,Chanchal,Misra,Female,57,Hyderabad,Telangana,2026-05-21,Regular
C02709,Vasatika,Setty,Male,18,Mysuru,Karnataka,2025-01-18,Regular
C02710,Gaurang,Hora,Male,33,Mysuru,Karnataka,2023-01-31,Regular
C02711,Diya,Kale,Male,50,Kochi,Kerala,2025-08-17,Regular
C02712,Vasatika,Thaman,Male,37,Warangal,Telangana,2025-07-05,Regular
C02713,Gaurika,Arya,Male,52,Coimbatore,Tamil Nadu,2023-07-05,Regular
C02714,Kritika,Atwal,Male,45,Jaipur,Rajasthan,2024-12-17,Regular
C02715,Warinder,Pau,Male,27,Hyderabad,Telangana,2025-01-15,Premium
C02716,Lakshit,Suresh,Male,50,Pune,Maharashtra,2025-09-25,Premium
C02717,Rachana,Verma,Female,48,Mumbai,Maharashtra,2023-10-26,Regular
C02718,Nicholas,Johal,Female,41,Mysuru,Karnataka,2024-01-30,Regular
C02719,Noah,Varughese,Female,62,Kanpur,Uttar Pradesh,2025-12-29,Premium
C02720,Andrew,Magar,Female,70,Jaipur,Rajasthan,2024-07-24,Regular
C02721,Utkarsh,Mitter,Female,47,Hyderabad,Telangana,2023-04-29,Regular
C02722,Jagvi,Natarajan,Male,55,Kanpur,Uttar Pradesh,2025-05-26,Regular
C02723,Vedika,Mander,Male,40,Jaipur,Rajasthan,2025-02-20,VIP
C02724,Liam,Tiwari,Female,35,Jaipur,Rajasthan,2026-02-11,Regular
C02725,Urvashi,Deo,Female,50,Coimbatore,Tamil Nadu,2024-04-19,Premium
C02726,Faris,Seth,Female,63,Mumbai,Maharashtra,2026-03-03,Regular
C02727,Udarsh,Tandon,Male,59,Bengaluru,Karnataka,2025-05-10,Regular
C02728,Rayaan,Choudhury,Female,63,Delhi,Delhi,2025-01-14,Premium
C02729,Hitesh,Narula,Female,68,Chennai,Tamil Nadu,2026-05-15,Premium
C02730,Nirja,Sahni,Female,22,Surat,Gujarat,2024-05-08,VIP
C02731,Daksha,Char,Female,48,Kochi,Kerala,2023-08-30,Regular
C02732,Mitali,Datta,Female,26,Coimbatore,Tamil Nadu,2024-01-08,Regular
C02733,Anirudh,Apte,Female,22,Lucknow,Uttar Pradesh,2025-04-14,Regular
C02734,Warjas,Chadha,Male,24,Coimbatore,Tamil Nadu,2023-10-12,Regular
C02735,Lohit,Narayan,Female,38,Kochi,Kerala,2026-04-17,Premium
C02736,Amaira,Menon,Male,29,Pune,Maharashtra,2025-04-15,Premium
C02737,Kala,Handa,Female,22,Kanpur,Uttar Pradesh,2025-10-04,Regular
C02738,Mohammed,Bains,Male,20,Ahmedabad,Gujarat,2025-12-15,Premium
C02739,Zansi,Bhavsar,Female,66,Bengaluru,Karnataka,2023-09-29,Regular
C02740,Adya,Gulati,Male,38,Hyderabad,Telangana,2023-11-07,Regular
C02741,Bhavika,Sachdeva,Female,26,Jaipur,Rajasthan,2023-02-21,VIP
C02742,Balveer,Hans,Male,34,Mumbai,Maharashtra,2023-09-15,Regular
C02743,Naveen,Raju,Male,30,Surat,Gujarat,2025-04-01,Premium
C02744,Hamsini,Seshadri,Male,23,Kolkata,West Bengal,2026-05-21,Regular
C02745,Fariq,Rau,Male,20,Mysuru,Karnataka,2026-05-25,Premium
C02746,Nirja,Narain,Female,67,Hyderabad,Telangana,2024-12-23,Regular
C02747,Rachana,Raju,Female,29,Bengaluru,Karnataka,2024-10-25,Regular
C02748,Xavier,Kari,Male,31,Kochi,Kerala,2024-05-16,Regular
C02749,Balhaar,Pingle,Female,40,Kochi,Kerala,2024-09-15,Regular
C02750,Vivaan,Balay,Male,46,Chennai,Tamil Nadu,2023-08-10,Regular
C02751,Yashoda,Upadhyay,Male,54,Kanpur,Uttar Pradesh,2024-05-22,Regular
C02752,Jeet,Tiwari,Male,25,Surat,Gujarat,2023-04-28,Regular
C02753,Libni,Ramanathan,Female,19,Warangal,Telangana,2022-09-20,Regular
C02754,Kalpit,Mohan,Female,42,Surat,Gujarat,2025-07-23,Premium
C02755,Leena,Ramakrishnan,Male,36,Bengaluru,Karnataka,2023-12-02,Regular
C02756,Sara,Iyengar,Female,43,Pune,Maharashtra,2023-04-07,Regular
C02757,Oeshi,Randhawa,Female,34,Mysuru,Karnataka,2024-10-02,Regular
C02758,Bina,Wadhwa,Female,44,Warangal,Telangana,2025-12-19,Regular
C02759,Viraj,Shere,Male,26,Delhi,Delhi,2024-08-12,Regular
C02760,Dominic,Chopra,Male,33,Delhi,Delhi,2024-07-28,Regular
C02761,Zilmil,Bajwa,Female,22,Warangal,Telangana,2025-10-10,VIP
C02762,Baghyawati,Doshi,Female,26,Bengaluru,Karnataka,2023-05-23,Regular
C02763,Isaiah,Din,Male,20,Warangal,Telangana,2024-08-29,Regular
C02764,Abha,Agrawal,Female,45,Pune,Maharashtra,2026-03-07,Regular
C02765,Eesha,Saha,Male,21,Pune,Maharashtra,2025-02-17,Regular
C02766,Faris,Arora,Female,61,Mumbai,Maharashtra,2024-09-16,Regular
C02767,Rayaan,Sachdeva,Female,21,Hyderabad,Telangana,2025-08-15,Regular
C02768,Vedika,Sastry,Male,45,Kanpur,Uttar Pradesh,2024-10-13,Premium
C02769,Krishna,Baria,Male,46,Chennai,Tamil Nadu,2023-07-13,Regular
C02770,Jeevika,Nanda,Female,30,Lucknow,Uttar Pradesh,2022-12-20,Regular
C02771,Max,Bhardwaj,Male,32,Warangal,Telangana,2023-03-18,Regular
C02772,Max,Minhas,Male,44,Hyderabad,Telangana,2022-10-06,Premium
C02773,Nilima,Balakrishnan,Male,64,Warangal,Telangana,2024-09-18,Regular
C02774,Yutika,Tank,Male,21,Warangal,Telangana,2023-01-04,Regular
C02775,Lavanya,Yadav,Female,20,Coimbatore,Tamil Nadu,2023-01-19,Regular
C02776,Pranav,Lata,Female,26,Pune,Maharashtra,2024-07-20,Regular
C02777,Pranav,Murty,Male,60,Kochi,Kerala,2022-10-09,Regular
C02778,Faras,Bajaj,Male,49,Ahmedabad,Gujarat,2022-08-23,Premium
C02779,Henry,Kulkarni,Male,46,Lucknow,Uttar Pradesh,2024-04-26,Premium
C02780,Yashica,Garde,Female,59,Lucknow,Uttar Pradesh,2024-03-17,Regular
C02781,Sarthak,Dhingra,Female,62,Ahmedabad,Gujarat,2025-04-07,Regular
C02782,Ansh,Narayan,Male,40,Mysuru,Karnataka,2023-02-20,VIP
C02783,Nakul,Dalal,Female,23,Kochi,Kerala,2026-05-17,Regular
C02784,Gopal,Chaudhary,Male,37,Chennai,Tamil Nadu,2022-12-27,Premium
C02785,Vritti,Ray,Male,41,Mumbai,Maharashtra,2023-06-18,Premium
C02786,Mugdha,Tailor,Male,33,Chennai,Tamil Nadu,2023-06-15,Regular
C02787,Avni,Nagar,Male,19,Jaipur,Rajasthan,2025-06-13,Regular
C02788,Jeet,Mall,Female,35,Warangal,Telangana,2024-03-24,Regular
C02789,Timothy,Shanker,Male,21,Surat,Gujarat,2022-09-13,Regular
C02790,Hema,Solanki,Female,19,Kanpur,Uttar Pradesh,2025-07-03,Premium
C02791,Umang,Narula,Female,20,Kanpur,Uttar Pradesh,2024-02-24,Regular
C02792,Kashish,Goda,Male,60,Kanpur,Uttar Pradesh,2024-11-02,Regular
C02793,Nirja,Bora,Female,20,Warangal,Telangana,2025-04-06,Regular
C02794,Ansh,Rao,Male,56,Lucknow,Uttar Pradesh,2023-01-13,Premium
C02795,Harish,Chawla,Female,69,Delhi,Delhi,2024-09-10,Premium
C02796,Gautami,Prakash,Male,39,Mumbai,Maharashtra,2026-07-04,Premium
C02797,Aahana,Panchal,Female,68,Kolkata,West Bengal,2023-01-18,Premium
C02798,Hemangini,Khare,Male,53,Warangal,Telangana,2024-08-07,Regular
C02799,Aahana,Roy,Female,45,Surat,Gujarat,2026-01-29,Regular
C02800,Kai,Das,Male,42,Ahmedabad,Gujarat,2023-09-30,Regular
C02801,Chaaya,Jhaveri,Male,18,Pune,Maharashtra,2024-09-07,Regular
C02802,Vanya,Khalsa,Male,33,Ahmedabad,Gujarat,2023-03-04,Premium
C02803,Bhavna,Sawhney,Female,54,Surat,Gujarat,2026-01-21,Regular
C02804,Sachi,Mand,Female,35,Ahmedabad,Gujarat,2026-01-30,Regular
C02805,Aadhya,Borra,Male,37,Hyderabad,Telangana,2024-12-23,Regular
C02806,Meghana,Murty,Female,29,Delhi,Delhi,2022-08-18,Regular
C02807,Gagan,Sule,Female,18,Hyderabad,Telangana,2024-01-24,Regular
C02808,Aditya,Dhar,Female,58,Lucknow,Uttar Pradesh,2023-03-03,Premium
C02809,Joshua,Balan,Female,21,Mumbai,Maharashtra,2023-10-16,Regular
C02810,Gautami,Soman,Female,57,Bengaluru,Karnataka,2024-08-30,Regular
C02811,Chanakya,Shukla,Female,29,Bengaluru,Karnataka,2026-06-06,Regular
C02812,Pranav,Bobal,Female,49,Ahmedabad,Gujarat,2023-02-25,Regular
C02813,Vivaan,Gera,Male,57,Coimbatore,Tamil Nadu,2024-05-30,Regular
C02814,Sachi,Nagar,Male,59,Pune,Maharashtra,2025-08-25,Regular
C02815,Samesh,Borra,Female,20,Jaipur,Rajasthan,2022-11-22,Regular
C02816,Henry,Sheth,Male,63,Pune,Maharashtra,2024-12-28,VIP
C02817,Chandresh,Narain,Male,61,Ahmedabad,Gujarat,2024-10-28,Premium
C02818,Girik,Mani,Male,56,Lucknow,Uttar Pradesh,2026-03-01,Regular
C02819,Janaki,Sama,Male,50,Mysuru,Karnataka,2023-11-12,Regular
C02820,Bakhshi,Mukherjee,Male,31,Bengaluru,Karnataka,2024-02-09,Regular
C02821,Kiaan,Ramachandran,Female,22,Lucknow,Uttar Pradesh,2022-12-20,Regular
C02822,Neelima,Kata,Male,19,Surat,Gujarat,2023-06-10,Regular
C02823,Om,Savant,Female,44,Lucknow,Uttar Pradesh,2026-01-18,Premium
C02824,Wishi,Barad,Female,36,Lucknow,Uttar Pradesh,2026-04-11,Regular
C02825,Mohammed,Apte,Female,20,Coimbatore,Tamil Nadu,2023-09-28,Regular
C02826,Harita,Krishnan,Male,24,Chennai,Tamil Nadu,2026-05-22,Regular
C02827,Finn,Doctor,Female,31,Delhi,Delhi,2023-10-21,Regular
C02828,Chandran,Singh,Male,42,Warangal,Telangana,2023-02-15,Premium
C02829,Robert,Misra,Male,32,Bengaluru,Karnataka,2026-01-18,Regular
C02830,Sarthak,Sankaran,Male,51,Kolkata,West Bengal,2025-05-30,Premium
C02831,Ekalinga,Goswami,Female,38,Kochi,Kerala,2026-02-11,Regular
C02832,Frado,Agarwal,Male,39,Surat,Gujarat,2024-09-02,Regular
C02833,Tanish,Sani,Male,47,Lucknow,Uttar Pradesh,2025-03-21,Regular
C02834,Om,Chanda,Male,46,Mysuru,Karnataka,2026-05-19,Premium
C02835,Charan,Dugal,Female,23,Kolkata,West Bengal,2024-10-30,Regular
C02836,Ekansh,Naik,Female,59,Bengaluru,Karnataka,2022-10-17,Regular
C02837,Tanish,Padmanabhan,Female,68,Pune,Maharashtra,2025-01-09,Regular
C02838,Vrinda,Sodhi,Male,67,Chennai,Tamil Nadu,2025-09-02,VIP
C02839,Dhriti,Yohannan,Female,68,Chennai,Tamil Nadu,2024-05-12,Regular
C02840,Madhav,Karpe,Male,23,Delhi,Delhi,2024-02-15,Regular
C02841,Bhavna,Pradhan,Female,58,Chennai,Tamil Nadu,2026-02-02,Premium
C02842,Aayush,Devan,Male,47,Mumbai,Maharashtra,2023-06-30,Regular
C02843,Anmol,Bahl,Female,34,Mysuru,Karnataka,2024-08-01,Premium
C02844,Yochana,Chawla,Male,26,Kochi,Kerala,2024-07-18,Premium
C02845,Reva,Dhaliwal,Male,62,Kolkata,West Bengal,2023-10-23,Regular
C02846,Qabil,Vaidya,Male,50,Bengaluru,Karnataka,2024-08-07,Premium
C02847,Panini,Raghavan,Female,40,Kanpur,Uttar Pradesh,2024-06-10,Regular
C02848,Gautam,Sur,Female,25,Pune,Maharashtra,2023-01-06,Regular
C02849,Maanav,Mand,Male,64,Delhi,Delhi,2025-06-09,Regular
C02850,Damini,Mangal,Female,44,Lucknow,Uttar Pradesh,2025-04-21,Regular
C02851,Deepa,Dutta,Female,66,Kolkata,West Bengal,2023-11-24,Regular
C02852,Pahal,Sarma,Male,64,Chennai,Tamil Nadu,2023-10-08,Premium
C02853,Shivansh,Nair,Male,18,Bengaluru,Karnataka,2025-11-10,Regular
C02854,Isaac,Venkatesh,Female,42,Lucknow,Uttar Pradesh,2025-12-05,Regular
C02855,Rudra,Krishna,Female,67,Coimbatore,Tamil Nadu,2023-12-17,Regular
C02856,Zarna,Patla,Female,39,Surat,Gujarat,2026-04-17,Regular
C02857,Daksha,Rama,Female,38,Kolkata,West Bengal,2025-07-25,Regular
C02858,Priya,Chowdhury,Male,20,Coimbatore,Tamil Nadu,2023-07-01,Premium
C02859,Damini,Chaudhry,Female,51,Mumbai,Maharashtra,2024-06-19,Regular
C02860,Warhi,Mani,Male,40,Delhi,Delhi,2025-11-11,Regular
C02861,Sai,Ram,Female,35,Mysuru,Karnataka,2026-04-16,Regular
C02862,Qadim,Mahajan,Male,36,Pune,Maharashtra,2026-07-05,VIP
C02863,Devika,Nori,Male,32,Ahmedabad,Gujarat,2026-06-22,Regular
C02864,Tara,Sidhu,Male,31,Chennai,Tamil Nadu,2025-01-10,Regular
C02865,Manthan,Narain,Male,56,Coimbatore,Tamil Nadu,2025-01-05,VIP
C02866,Vasudha,Lata,Male,49,Mumbai,Maharashtra,2024-09-20,Premium
C02867,Krisha,Dhingra,Female,31,Hyderabad,Telangana,2025-08-26,Regular
C02868,Bimala,Rege,Female,51,Kolkata,West Bengal,2022-12-28,Regular
C02869,Yug,Nagi,Female,25,Jaipur,Rajasthan,2023-09-07,Premium
C02870,Veer,Palla,Female,45,Mysuru,Karnataka,2025-04-04,Regular
C02871,Aarav,Singh,Male,35,Bengaluru,Karnataka,2025-08-22,Premium
C02872,Nisha,Chadha,Female,69,Mysuru,Karnataka,2024-10-16,Regular
C02873,Nihal,Ahluwalia,Male,38,Pune,Maharashtra,2023-08-06,Regular
C02874,Frado,Narang,Female,47,Delhi,Delhi,2023-09-18,Regular
C02875,Chakrika,Kanda,Female,20,Bengaluru,Karnataka,2023-12-11,Regular
C02876,Harinakshi,Srivastava,Male,53,Delhi,Delhi,2026-03-26,Regular
C02877,Anthony,Nayar,Male,33,Warangal,Telangana,2022-12-24,Regular
C02878,Krish,Rattan,Male,61,Kanpur,Uttar Pradesh,2025-02-15,Regular
C02879,Avni,Dayal,Male,49,Kochi,Kerala,2024-09-25,Premium
C02880,Bahadurjit,Kata,Female,26,Kochi,Kerala,2024-09-13,Regular
C02881,Mitali,Patla,Male,18,Bengaluru,Karnataka,2023-05-21,Regular
C02882,Faraj,Shenoy,Male,63,Kochi,Kerala,2024-07-13,Regular
C02883,Netra,Bhagat,Female,57,Kolkata,West Bengal,2022-07-19,Regular
C02884,Bhavika,Dave,Female,48,Pune,Maharashtra,2026-01-27,Regular
C02885,Umang,Naidu,Female,32,Coimbatore,Tamil Nadu,2023-05-18,Premium
C02886,Rachit,Prakash,Female,68,Kochi,Kerala,2023-10-16,Regular
C02887,Isaac,Uppal,Female,36,Lucknow,Uttar Pradesh,2025-07-24,Regular
C02888,Vivaan,Singh,Female,44,Mysuru,Karnataka,2024-11-25,VIP
C02889,Advaith,Jayaraman,Male,60,Delhi,Delhi,2025-11-24,Regular
C02890,Triya,Ghosh,Female,38,Coimbatore,Tamil Nadu,2022-10-09,Regular
C02891,Balhaar,Chakrabarti,Female,63,Lucknow,Uttar Pradesh,2023-09-15,Regular
C02892,Caleb,Pingle,Female,56,Kochi,Kerala,2026-02-17,Regular
C02893,Ayushman,Singhal,Male,36,Pune,Maharashtra,2025-10-06,Regular
C02894,Aarini,Mangal,Female,21,Mumbai,Maharashtra,2023-11-07,Regular
C02895,Gautami,Patla,Female,61,Delhi,Delhi,2024-09-03,Regular
C02896,Dalaja,Grover,Female,45,Kanpur,Uttar Pradesh,2022-11-10,Regular
C02897,Aryan,Purohit,Female,49,Warangal,Telangana,2026-02-07,Premium
C02898,Tanmayi,Patel,Male,37,Delhi,Delhi,2023-10-17,Regular
C02899,Vasatika,Verma,Male,52,Pune,Maharashtra,2023-06-14,Regular
C02900,Dayita,Gill,Female,26,Mysuru,Karnataka,2025-04-30,Regular
C02901,Teerth,Sarna,Male,69,Hyderabad,Telangana,2023-06-22,Regular
C02902,Tripti,Karan,Female,67,Delhi,Delhi,2023-12-20,Premium
C02903,Arya,Chaudhry,Male,51,Bengaluru,Karnataka,2024-02-03,Regular
C02904,Zayan,Setty,Male,52,Mumbai,Maharashtra,2024-07-24,Regular
C02905,Chakrika,Din,Female,69,Pune,Maharashtra,2024-04-19,Regular
C02906,Lopa,Kunda,Female,44,Lucknow,Uttar Pradesh,2026-01-16,Regular
C02907,Wishi,Borde,Male,20,Pune,Maharashtra,2024-08-30,Premium
C02908,Owen,Bassi,Female,68,Mysuru,Karnataka,2023-03-30,Regular
C02909,Pooja,Mittal,Female,37,Coimbatore,Tamil Nadu,2024-05-01,Regular
C02910,Anita,Buch,Male,35,Pune,Maharashtra,2025-05-20,Premium
C02911,Reyansh,Bhatia,Female,26,Kanpur,Uttar Pradesh,2023-10-12,Premium
C02912,Anya,Halder,Male,22,Ahmedabad,Gujarat,2024-02-04,Regular
C02913,Sathvik,Sule,Male,18,Kolkata,West Bengal,2025-01-21,Premium
C02914,Anjali,Dugar,Male,65,Chennai,Tamil Nadu,2024-05-18,Regular
C02915,Ethan,Ravel,Male,56,Kanpur,Uttar Pradesh,2026-05-12,Premium
C02916,Lopa,Muni,Female,50,Delhi,Delhi,2023-11-15,Premium
C02917,Chanchal,Dar,Female,47,Surat,Gujarat,2025-03-22,Regular
C02918,Tara,Vala,Female,42,Ahmedabad,Gujarat,2024-09-02,Regular
C02919,Aashi,Bajaj,Male,44,Bengaluru,Karnataka,2026-05-25,Regular
C02920,Faqid,Parsa,Female,62,Kochi,Kerala,2025-02-15,Regular
C02921,Mitesh,Ramaswamy,Female,19,Pune,Maharashtra,2023-12-18,VIP
C02922,Ganga,Borde,Female,66,Kanpur,Uttar Pradesh,2023-10-04,Regular
C02923,Jagrati,Salvi,Female,32,Mysuru,Karnataka,2023-12-30,Regular
C02924,Saumya,Nazareth,Female,67,Hyderabad,Telangana,2022-12-22,Regular
C02925,Luke,Kota,Female,54,Lucknow,Uttar Pradesh,2023-08-07,Regular
C02926,Girindra,More,Female,27,Surat,Gujarat,2022-09-25,Premium
C02927,Daksha,Comar,Male,53,Bengaluru,Karnataka,2026-03-27,Regular
C02928,Ayushman,Parmar,Male,23,Kochi,Kerala,2024-12-08,Regular
C02929,Vasatika,Naidu,Male,21,Kochi,Kerala,2025-10-18,Premium
C02930,Odika,Bhat,Female,37,Ahmedabad,Gujarat,2025-12-14,Premium
C02931,Gayathri,Bakshi,Male,38,Chennai,Tamil Nadu,2023-02-28,Regular
C02932,Yochana,Mangal,Male,35,Kolkata,West Bengal,2023-06-25,Regular
